Postal Code,Sales,Quantity,Discount,Profit,Order Year,Order Month,Order Day,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables
2038,111.15,5,0.0,48.906,2016,12,1,0,0,1,0,1,0,0,0,0,1,0
2038,366.009,3,0.3,-47.0583,2016,12,1,0,0,1,0,1,0,0,0,0,0,1
45503,155.372,2,0.3,-35.5136,2017,11,2,0,0,1,0,0,0,1,0,1,0,0
10009,164.646,3,0.1,12.8058,2015,12,5,0,0,1,0,1,0,0,0,1,0,0
19711,83.92,4,0.0,5.8744,2017,7,8,0,0,0,1,0,1,0,0,0,1,0
19711,39.98,2,0.0,9.1954,2017,7,8,0,0,0,1,0,1,0,0,0,1,0
27217,630.024,4,0.4,-199.5076,2016,11,15,0,1,0,0,0,1,0,0,0,0,1
75217,933.408,4,0.3,-173.3472,2017,3,10,0,0,0,1,1,0,0,0,0,0,1
98105,286.85,1,0.0,63.107,2017,5,9,1,0,0,0,0,0,1,0,0,0,1
8701,40.48,2,0.0,17.4064,2017,10,12,0,0,0,1,1,0,0,0,0,1,0
8701,2154.9,5,0.0,129.294,2017,10,12,0,0,0,1,1,0,0,1,0,0,0
19601,303.92,5,0.2,-30.392,2016,12,19,0,0,1,0,1,0,0,0,0,1,0
21215,274.2,10,0.0,112.422,2017,11,8,0,0,0,1,0,1,0,0,0,1,0
78415,9.96,5,0.6,-6.723,2014,9,14,0,0,1,0,0,1,0,0,0,1,0
2920,240.744,4,0.3,-13.7568,2017,10,23,1,0,0,0,0,1,0,0,0,0,1
2920,35.0,4,0.0,14.7,2017,10,23,1,0,0,0,0,1,0,0,0,1,0
2920,210.68,2,0.0,50.5632,2017,10,23,1,0,0,0,0,1,0,0,0,1,0
2920,637.896,3,0.3,-127.5792,2017,10,23,1,0,0,0,0,1,0,0,0,0,1
77070,344.372,4,0.3,-93.4724,2016,4,18,0,0,0,1,0,1,0,0,1,0,0
77070,127.88,5,0.6,-67.137,2016,4,18,0,0,0,1,0,1,0,0,0,1,0
60653,106.869,3,0.3,-29.0073,2017,5,28,0,0,1,0,0,1,0,0,1,0,0
37042,387.136,4,0.2,-14.5176,2017,4,23,0,0,0,1,0,0,1,1,0,0,0
37042,77.952,3,0.2,-11.6928,2017,4,23,0,0,0,1,0,0,1,0,0,1,0
98115,199.8,10,0.0,71.928,2017,9,24,0,1,0,0,1,0,0,0,0,1,0
22204,18.69,7,0.0,7.1022,2016,2,2,0,0,1,0,1,0,0,0,0,1,0
90045,184.752,3,0.2,-20.7846,2015,3,1,0,0,1,0,0,1,0,0,1,0,0
79109,366.744,4,0.3,-110.0232,2016,5,2,0,0,0,1,1,0,0,0,1,0,0
77041,73.784,2,0.6,-77.4732,2016,2,2,0,0,0,1,0,1,0,0,0,1,0
75034,30.336,6,0.6,-17.4432,2017,6,4,0,0,1,0,1,0,0,0,0,1,0
7501,12.99,1,0.0,1.5588,2017,12,4,0,0,0,1,1,0,0,0,0,1,0
7501,182.22,3,0.0,45.555,2017,12,4,0,0,0,1,1,0,0,0,1,0,0
7501,302.94,3,0.0,18.1764,2017,12,4,0,0,0,1,1,0,0,0,1,0,0
43229,54.992,14,0.2,8.9362,2016,1,11,0,0,0,1,0,0,1,0,0,1,0
43229,51.264,6,0.2,7.6896,2017,3,16,0,1,0,0,1,0,0,0,0,1,0
90008,241.424,2,0.2,-36.2136,2017,11,10,0,0,0,1,0,0,1,0,1,0,0
48227,389.97,3,0.0,35.0973,2016,11,30,0,0,0,1,1,0,0,0,1,0,0
19140,422.625,7,0.3,0.0,2015,12,22,1,0,0,0,0,1,0,0,1,0,0
31907,20.24,1,0.0,8.7032,2016,3,27,0,0,0,1,0,1,0,0,0,1,0
31907,39.92,4,0.0,11.1776,2016,3,27,0,0,0,1,0,1,0,0,0,1,0
80013,24.64,4,0.2,4.004,2015,9,11,1,0,0,0,0,1,0,0,0,1,0
22153,1056.86,7,0.0,158.529,2016,12,9,1,0,0,0,1,0,0,0,0,0,1
77041,2.328,2,0.6,-0.7566,2016,12,23,0,0,1,0,0,1,0,0,0,1,0
53209,1454.9,5,0.0,378.274,2016,4,2,0,0,1,0,0,1,0,0,1,0,0
32771,220.704,6,0.2,-8.2764,2017,4,30,0,0,0,1,0,0,1,0,0,1,0
3301,102.3,1,0.0,26.598,2017,7,3,1,0,0,0,1,0,0,0,0,1,0
55901,607.52,2,0.0,97.2032,2017,12,22,0,0,0,1,1,0,0,0,0,0,1
78666,10.332,3,0.6,-5.9409,2014,5,20,0,0,1,0,0,1,0,0,0,1,0
80634,11.664,3,0.2,3.3534,2017,4,23,1,0,0,0,1,0,0,0,0,1,0
10035,56.96,2,0.0,21.0752,2014,6,4,0,0,0,1,1,0,0,0,0,1,0
10035,353.568,2,0.2,-44.196,2014,6,4,0,0,0,1,1,0,0,1,0,0,0
10035,13.96,2,0.0,6.7008,2014,6,4,0,0,0,1,1,0,0,0,0,1,0
90004,399.672,7,0.2,-14.9877,2017,3,3,0,0,0,1,0,1,0,0,0,0,1
75217,30.56,5,0.6,-19.864,2017,11,6,0,0,1,0,1,0,0,0,0,1,0
10011,481.176,2,0.4,-120.294,2015,9,7,0,0,0,1,0,1,0,0,0,0,1
18018,177.45,5,0.5,-78.078,2016,7,28,1,0,0,0,1,0,0,1,0,0,0
19140,130.98,2,0.5,-89.0664,2017,8,25,0,0,0,1,1,0,0,1,0,0,0
98105,139.58,7,0.0,39.0824,2017,4,27,0,0,0,1,1,0,0,0,0,1,0
28540,4.712,1,0.2,1.4136,2015,11,8,0,0,0,1,0,1,0,0,0,1,0
90032,194.352,3,0.2,19.4352,2016,11,25,0,0,0,1,1,0,0,0,1,0,0
37211,97.424,2,0.2,10.9602,2015,12,5,1,0,0,0,0,1,0,0,1,0,0
98103,14.19,3,0.0,5.5341,2014,9,13,0,1,0,0,1,0,0,0,0,1,0
33311,723.92,5,0.2,-81.441,2017,11,25,0,0,0,1,1,0,0,1,0,0,0
77041,21.968,4,0.6,-15.9268,2015,5,12,0,0,0,1,1,0,0,0,0,1,0
90712,94.2,5,0.0,39.564,2017,3,30,0,0,1,0,1,0,0,0,0,1,0
44105,182.352,3,0.2,-18.2352,2014,12,27,0,0,1,0,1,0,0,0,0,1,0
62521,600.558,3,0.3,-8.5794,2017,2,16,0,0,0,1,1,0,0,0,1,0,0
62521,7.692,1,0.6,-3.6537,2017,2,16,0,0,0,1,1,0,0,0,0,1,0
76063,517.405,5,0.3,-81.3065,2017,10,24,1,0,0,0,1,0,0,0,0,0,1
94109,300.904,1,0.2,11.2839,2017,9,15,0,0,1,0,0,0,1,0,0,0,1
37211,31.168,4,0.2,9.3504,2017,6,15,0,0,0,1,0,1,0,0,0,1,0
37211,120.96,2,0.4,-28.224,2017,6,15,0,0,0,1,0,1,0,0,0,0,1
10009,172.764,2,0.1,13.4372,2014,9,8,0,0,0,1,0,0,1,0,1,0,0
90008,305.9745,3,0.15,25.1979,2014,11,16,1,0,0,0,0,1,0,1,0,0,0
92037,626.352,3,0.2,-23.4882,2014,3,3,0,0,0,1,1,0,0,0,0,0,1
94110,359.499,3,0.15,-29.6058,2015,12,3,0,0,0,1,1,0,0,1,0,0,0
77070,6.984,2,0.6,-4.5396,2016,6,12,0,0,1,0,0,0,1,0,0,1,0
77070,379.372,2,0.3,-119.2312,2016,6,12,0,0,1,0,0,0,1,0,1,0,0
37130,53.352,3,0.2,16.0056,2015,12,27,0,0,0,1,0,1,0,0,0,1,0
37130,131.104,2,0.2,8.194,2015,12,27,0,0,0,1,0,1,0,1,0,0,0
98105,126.3,3,0.0,40.416,2017,6,27,0,0,1,0,0,1,0,0,0,1,0
97123,11.032,1,0.2,3.0338,2015,10,2,1,0,0,0,1,0,0,0,0,1,0
92105,210.58,2,0.0,12.6348,2017,2,2,0,0,0,1,0,1,0,0,0,1,0
21044,27.42,3,0.0,9.3228,2016,7,22,0,0,0,1,0,1,0,0,0,1,0
80027,83.136,4,0.2,5.196,2016,9,12,0,1,0,0,0,0,1,0,1,0,0
77340,528.43,5,0.3,0.0,2016,7,2,1,0,0,0,0,1,0,0,1,0,0
10024,287.976,3,0.2,7.1994,2017,12,13,0,0,0,1,0,1,0,1,0,0,0
77070,1227.9984,6,0.32,-36.1176,2015,3,1,1,0,0,0,0,1,0,1,0,0,0
83301,1128.39,3,0.0,259.5297,2016,9,15,0,0,0,1,0,1,0,0,0,0,1
28110,698.352,3,0.2,52.3764,2017,6,15,0,0,0,1,1,0,0,0,1,0,0
28110,77.728,2,0.2,-3.8864,2017,6,15,0,0,0,1,1,0,0,1,0,0,0
73120,341.96,2,0.0,54.7136,2016,11,10,1,0,0,0,1,0,0,1,0,0,0
13501,40.48,2,0.0,14.5728,2016,9,12,0,0,0,1,0,1,0,0,0,1,0
85301,266.352,3,0.2,13.3176,2015,7,26,0,0,0,1,0,1,0,0,1,0,0
22801,39.96,2,0.0,14.3856,2015,11,15,0,0,0,1,0,0,1,0,0,1,0
27604,159.84,10,0.2,45.954,2015,7,2,1,0,0,0,0,1,0,0,0,1,0
7501,8.92,4,0.0,3.9248,2015,9,11,0,0,0,1,0,0,1,0,0,1,0
60653,493.43,5,0.3,-70.49,2014,9,20,1,0,0,0,1,0,0,1,0,0,0
98105,70.68,12,0.0,31.0992,2017,12,1,0,0,0,1,0,1,0,0,0,1,0
95207,629.64,9,0.0,107.0388,2017,12,1,0,0,0,1,0,0,1,0,0,1,0
31907,121.78,2,0.0,30.445,2016,9,16,1,0,0,0,0,0,1,0,1,0,0
77590,489.23,2,0.3,41.934,2014,8,5,0,0,0,1,1,0,0,0,0,0,1
90004,312.03,3,0.0,43.6842,2016,8,15,0,0,0,1,1,0,0,0,0,1,0
62521,32.064,3,0.6,-12.8256,2016,5,31,0,0,0,1,1,0,0,0,0,1,0
62521,191.079,3,0.3,-38.2158,2016,5,31,0,0,0,1,1,0,0,0,1,0,0
23464,177.68,2,0.0,46.1968,2014,4,2,0,0,0,1,0,1,0,0,0,1,0
33134,11.568,3,0.2,2.6028,2016,10,4,0,0,0,1,0,1,0,0,0,1,0
61107,626.1,3,0.5,-538.446,2016,1,30,0,0,0,1,1,0,0,0,0,0,1
77340,609.98,4,0.3,-113.282,2015,4,13,0,0,0,1,1,0,0,0,0,0,1
77340,211.372,2,0.3,-45.294,2015,4,13,0,0,0,1,1,0,0,0,0,0,1
53209,99.95,5,0.0,22.9885,2017,12,18,0,0,0,1,0,1,0,0,0,1,0
54302,16.74,2,0.0,4.3524,2016,3,14,0,0,0,1,0,1,0,0,0,1,0
60505,239.358,3,0.3,-47.8716,2017,10,10,0,0,0,1,1,0,0,0,1,0,0
38301,934.956,6,0.4,-249.3216,2017,12,22,0,0,0,1,1,0,0,0,0,0,1
32216,155.456,4,0.2,-7.7728,2014,8,8,0,0,1,0,1,0,0,1,0,0,0
33012,21.0,3,0.2,5.775,2017,12,25,1,0,0,0,1,0,0,0,0,1,0
77070,853.93,5,0.3,-24.398,2017,11,25,0,0,0,1,1,0,0,0,1,0,0
23464,273.96,2,0.0,71.2296,2016,11,5,1,0,0,0,1,0,0,0,0,1,0
23464,756.8,5,0.0,75.68,2016,11,5,1,0,0,0,1,0,0,0,0,1,0
19120,470.155,7,0.3,-13.433,2016,11,3,0,0,0,1,0,0,1,0,1,0,0
10011,271.764,2,0.1,60.392,2017,3,24,0,0,0,1,1,0,0,0,1,0,0
90008,344.981,7,0.15,28.4102,2017,4,25,0,0,1,0,1,0,0,1,0,0,0
75220,127.785,1,0.3,-31.0335,2017,11,23,1,0,0,0,0,1,0,0,0,0,1
60623,159.04,5,0.6,-194.824,2016,3,6,0,0,0,1,1,0,0,0,0,1,0
60623,145.98,2,0.5,-99.2664,2016,3,6,0,0,0,1,1,0,0,0,0,0,1
28540,77.952,3,0.2,12.6672,2015,12,3,0,0,0,1,1,0,0,0,0,1,0
65807,9.68,2,0.0,3.7752,2015,12,24,0,0,0,1,0,1,0,0,0,1,0
38401,1875.258,7,0.4,-968.8833,2017,10,16,0,0,0,1,0,1,0,0,0,0,1
19140,458.43,5,0.3,-124.431,2017,5,13,0,0,0,1,0,0,1,0,1,0,0
53209,5.82,2,0.0,2.7354,2017,11,18,0,1,0,0,0,1,0,0,0,1,0
10011,135.8,7,0.0,66.542,2016,2,21,1,0,0,0,0,1,0,0,0,1,0
22153,29.46,6,0.0,9.7218,2014,12,16,0,0,1,0,1,0,0,0,0,1,0
80525,98.328,3,0.2,9.8328,2016,8,22,1,0,0,0,0,0,1,0,0,1,0
10024,117.882,1,0.1,1.3098,2015,6,29,1,0,0,0,1,0,0,0,1,0,0
10035,37.74,3,0.0,12.8316,2016,6,26,0,0,0,1,0,1,0,0,0,1,0
1752,14.82,3,0.0,6.2244,2016,9,17,0,0,0,1,1,0,0,0,0,1,0
1752,191.82,3,0.0,61.3824,2016,9,17,0,0,0,1,1,0,0,0,0,1,0
98103,283.56,4,0.0,45.3696,2017,9,1,0,1,0,0,0,1,0,0,0,0,1
48227,487.96,2,0.0,146.388,2017,6,22,0,0,0,1,0,0,1,0,1,0,0
85224,73.915,1,0.5,-45.8273,2014,9,19,0,0,0,1,0,1,0,0,0,0,1
33021,337.088,4,0.2,16.8544,2014,9,28,0,0,0,1,1,0,0,0,0,1,0
90045,74.76,7,0.0,23.9232,2015,10,20,0,0,0,1,1,0,0,0,0,1,0
90045,364.776,3,0.2,27.3582,2015,10,20,0,0,0,1,1,0,0,0,0,0,1
98103,1115.17,7,0.0,334.551,2016,6,14,0,0,0,1,0,1,0,0,0,0,1
98198,215.976,3,0.2,-2.6997,2016,9,2,0,0,1,0,1,0,0,0,1,0,0
19134,11.352,3,0.2,2.6961,2017,12,4,1,0,0,0,0,1,0,0,0,1,0
42420,318.08,4,0.0,34.9888,2016,2,16,0,0,0,1,1,0,0,0,0,1,0
77041,454.965,5,0.3,-136.4895,2016,9,26,0,0,0,1,0,1,0,0,1,0,0
45373,482.94,6,0.5,-376.6932,2015,6,28,0,0,1,0,0,1,0,1,0,0,0
77041,64.96,5,0.6,-84.448,2015,11,7,0,0,0,1,1,0,0,0,0,1,0
19140,31.968,2,0.2,6.3936,2017,1,19,0,0,1,0,1,0,0,0,0,1,0
19140,887.271,3,0.3,-63.3765,2017,1,19,0,0,1,0,1,0,0,0,1,0,0
77070,9.552,3,0.6,-3.8208,2016,8,18,0,0,1,0,0,0,1,0,0,1,0
77070,5.344,4,0.6,-2.1376,2016,8,18,0,0,1,0,0,0,1,0,0,1,0
44105,301.47,3,0.5,-241.176,2016,3,24,0,0,1,0,1,0,0,1,0,0,0
20707,27.46,2,0.0,9.8856,2017,5,28,0,0,0,1,0,1,0,0,0,1,0
19140,19.312,2,0.2,3.1382,2016,8,1,0,0,1,0,1,0,0,0,0,1,0
54703,405.86,7,0.0,32.4688,2016,12,8,0,0,0,1,1,0,0,1,0,0,0
54703,680.01,3,0.0,176.8026,2016,12,8,0,0,0,1,1,0,0,0,1,0,0
93030,31.96,2,0.0,1.598,2016,12,1,0,1,0,0,0,0,1,0,0,1,0
92683,51.75,1,0.0,15.525,2017,8,7,0,0,0,1,1,0,0,0,0,1,0
92683,207.184,1,0.2,25.898,2017,8,7,0,0,0,1,1,0,0,0,1,0,0
95123,256.784,1,0.2,32.098,2014,5,10,0,0,0,1,1,0,0,0,1,0,0
8861,120.98,1,0.0,12.098,2016,10,17,1,0,0,0,1,0,0,1,0,0,0
94110,39.88,2,0.0,11.1664,2014,12,8,0,0,0,1,0,1,0,0,0,1,0
94110,79.44,3,0.0,28.5984,2014,12,8,0,0,0,1,0,1,0,0,0,1,0
19120,301.47,3,0.5,-204.9996,2015,8,16,0,0,0,1,1,0,0,1,0,0,0
70506,1504.52,4,0.0,346.0396,2017,10,13,1,0,0,0,1,0,0,0,0,0,1
90036,94.68,9,0.0,31.2444,2016,9,2,0,0,0,1,1,0,0,0,0,1,0
90036,568.728,3,0.2,28.4364,2016,9,2,0,0,0,1,1,0,0,0,0,0,1
43229,147.568,2,0.2,-3.6892,2017,2,11,1,0,0,0,1,0,0,0,0,1,0
94122,119.833,1,0.15,7.049,2014,7,9,0,0,0,1,0,0,1,1,0,0,0
65203,60.89,1,0.0,15.2225,2014,2,11,0,0,1,0,1,0,0,0,1,0,0
65203,332.94,3,0.0,53.2704,2014,2,11,0,0,1,0,1,0,0,0,0,1,0
98103,215.976,3,0.2,-2.6997,2017,9,2,0,1,0,0,0,0,1,0,1,0,0
48227,389.97,3,0.0,35.0973,2015,10,9,0,0,0,1,1,0,0,0,1,0,0
89031,14.56,2,0.0,5.5328,2014,2,8,1,0,0,0,0,0,1,0,0,1,0
11520,102.582,1,0.1,6.8388,2015,9,25,0,1,0,0,1,0,0,0,1,0,0
10024,10.02,3,0.0,4.4088,2016,5,12,0,0,0,1,0,1,0,0,0,1,0
19140,398.972,2,0.3,-28.498,2017,12,1,0,0,0,1,1,0,0,0,1,0,0
98105,163.88,2,0.0,40.97,2016,9,20,0,0,0,1,0,0,1,1,0,0,0
53132,392.94,3,0.0,43.2234,2014,11,18,0,0,0,1,0,1,0,0,1,0,0
28110,18.176,1,0.2,4.7712,2015,11,21,1,0,0,0,1,0,0,0,0,1,0
75081,457.485,3,0.3,-84.9615,2017,6,19,0,0,0,1,0,0,1,0,0,0,1
19134,1079.316,6,0.3,-15.4188,2017,11,30,1,0,0,0,1,0,0,0,1,0,0
44105,115.96,4,0.5,-64.9376,2017,5,28,0,0,0,1,0,1,0,1,0,0,0
78501,56.686,1,0.3,-20.245,2015,4,18,0,0,1,0,0,1,0,0,1,0,0
10009,163.764,2,0.1,25.4744,2017,7,20,0,0,0,1,0,1,0,0,1,0,0
10009,183.92,4,0.0,31.2664,2017,7,20,0,0,0,1,0,1,0,0,0,1,0
77041,11.376,3,0.6,-5.688,2016,11,4,0,0,0,1,1,0,0,0,0,1,0
77041,66.112,4,0.6,-84.2928,2016,11,4,0,0,0,1,1,0,0,0,0,1,0
90036,594.816,2,0.2,59.4816,2017,9,23,0,0,0,1,1,0,0,0,1,0,0
98026,80.96,4,0.0,34.8128,2017,9,7,1,0,0,0,1,0,0,0,0,1,0
33065,314.352,3,0.2,-15.7176,2017,5,1,1,0,0,0,1,0,0,1,0,0,0
45373,455.97,5,0.4,-106.393,2017,2,17,1,0,0,0,0,0,1,0,0,0,1
45373,30.144,2,0.2,8.2896,2017,2,17,1,0,0,0,0,0,1,0,0,1,0
45373,899.43,5,0.3,-12.849,2017,2,17,1,0,0,0,0,0,1,0,1,0,0
92553,842.72,8,0.0,202.2528,2016,12,22,0,0,0,1,1,0,0,0,0,1,0
92553,41.96,2,0.0,10.9096,2016,12,22,0,0,0,1,1,0,0,0,0,1,0
98115,184.752,3,0.2,-20.7846,2016,9,23,0,0,0,1,0,1,0,0,1,0,0
60623,520.464,2,0.3,-14.8704,2017,9,24,1,0,0,0,1,0,0,0,1,0,0
10024,313.722,3,0.4,-99.3453,2016,1,25,0,0,1,0,0,1,0,0,0,0,1
10024,45.98,1,0.0,7.8166,2016,1,25,0,0,1,0,0,1,0,0,0,1,0
98105,22.14,3,0.0,6.4206,2017,3,21,0,0,0,1,0,0,1,0,0,1,0
20735,272.97,3,0.0,43.6752,2017,11,7,0,0,1,0,0,1,0,0,1,0,0
43229,41.568,4,0.2,-4.1568,2015,5,29,1,0,0,0,0,1,0,0,0,1,0
43229,317.058,3,0.3,-86.0586,2015,5,29,1,0,0,0,0,1,0,0,1,0,0
33614,64.784,1,0.2,6.4784,2014,12,23,0,0,1,0,1,0,0,0,1,0,0
85204,120.576,8,0.2,33.1584,2017,8,27,0,0,0,1,1,0,0,0,0,1,0
80219,582.336,8,0.2,-29.1168,2015,10,25,0,1,0,0,0,1,0,0,1,0,0
10011,631.782,2,0.1,140.396,2014,9,20,1,0,0,0,1,0,0,0,1,0,0
10011,801.568,2,0.2,-10.0196,2014,9,20,1,0,0,0,1,0,0,1,0,0,0
85705,4.272,2,0.2,0.9612,2014,6,24,0,0,0,1,1,0,0,0,0,1,0
10024,209.148,2,0.4,-66.2302,2016,8,12,0,0,1,0,1,0,0,0,0,0,1
10035,12.07,1,0.0,3.9831,2017,9,22,0,0,1,0,1,0,0,0,0,1,0
19143,87.92,5,0.2,15.386,2017,12,10,1,0,0,0,1,0,0,0,0,1,0
98115,10.11,3,0.0,3.2352,2015,10,18,0,0,0,1,1,0,0,0,0,1,0
14215,199.9,5,0.0,39.98,2014,11,27,0,0,0,1,0,1,0,0,0,1,0
77340,1212.96,8,0.3,-69.312,2014,5,11,0,0,0,1,0,1,0,0,1,0,0
75081,103.481,1,0.3,-16.2613,2015,8,28,0,0,0,1,0,1,0,0,0,0,1
74133,477.3,5,0.0,138.417,2017,5,27,0,0,0,1,1,0,0,0,0,1,0
40214,701.96,2,0.0,168.4704,2017,11,25,0,0,1,0,0,1,0,0,1,0,0
98115,31.96,2,0.0,1.598,2016,11,19,0,0,0,1,0,1,0,0,0,1,0
10024,166.5,2,0.4,-66.6,2017,11,5,0,0,1,0,1,0,0,0,0,0,1
10024,128.124,2,0.1,24.2012,2017,11,5,0,0,1,0,1,0,0,0,1,0,0
10024,101.4,5,0.0,38.532,2017,11,5,0,0,1,0,1,0,0,0,0,1,0
60653,51.56,2,0.6,-61.872,2015,5,31,0,0,1,0,0,1,0,0,0,1,0
77036,781.864,10,0.32,-137.976,2016,12,2,0,0,1,0,0,1,0,1,0,0,0
26003,673.344,3,0.3,-76.9536,2017,10,12,0,1,0,0,1,0,0,0,0,0,1
74012,1592.85,7,0.0,350.427,2016,1,3,0,0,0,1,0,1,0,0,0,0,1
53209,26.94,3,0.0,11.3148,2016,5,26,0,0,0,1,1,0,0,0,0,1,0
94109,32.04,3,0.0,8.01,2015,11,20,0,0,0,1,1,0,0,0,0,1,0
75217,204.6664,1,0.32,-6.0196,2017,5,30,0,0,1,0,1,0,0,1,0,0,0
98115,199.9,5,0.0,39.98,2017,12,5,1,0,0,0,0,0,1,0,0,1,0
10011,427.644,14,0.1,80.7772,2016,10,27,0,0,0,1,1,0,0,0,1,0,0
60610,8.856,3,0.6,-6.8634,2017,6,12,0,0,1,0,1,0,0,0,0,1,0
94110,477.666,2,0.15,84.294,2016,9,25,1,0,0,0,0,1,0,1,0,0,0
85023,191.968,7,0.2,16.7972,2015,5,11,0,0,1,0,0,0,1,0,1,0,0
77095,369.1992,3,0.32,-114.0174,2015,8,6,0,0,0,1,0,1,0,1,0,0,0
80020,68.432,7,0.2,8.554,2016,9,22,0,0,0,1,0,1,0,0,0,1,0
43229,71.12,5,0.2,9.779,2015,11,28,0,0,0,1,1,0,0,0,0,1,0
77095,5.312,2,0.6,-1.5936,2014,10,17,0,0,1,0,1,0,0,0,0,1,0
43055,51.968,2,0.2,10.3936,2016,5,3,1,0,0,0,1,0,0,0,0,1,0
33614,1125.488,7,0.2,98.4802,2014,3,31,0,1,0,0,1,0,0,0,1,0,0
91767,31.56,3,0.0,10.4148,2015,8,13,0,1,0,0,1,0,0,0,0,1,0
78207,105.686,1,0.3,-28.6862,2015,5,26,0,0,1,0,1,0,0,0,1,0,0
78207,104.93,5,0.3,-4.497,2015,5,26,0,0,1,0,1,0,0,0,1,0,0
10035,589.41,5,0.1,-6.549,2017,9,14,1,0,0,0,0,0,1,0,1,0,0
10024,400.784,1,0.2,-5.0098,2017,6,25,0,0,1,0,1,0,0,1,0,0,0
77506,24.7,5,0.6,-9.88,2016,7,28,0,0,0,1,0,0,1,0,0,1,0
77506,302.72,5,0.6,-378.4,2016,7,28,0,0,0,1,0,0,1,0,0,1,0
95823,60.84,3,0.0,19.4688,2015,9,19,0,0,0,1,0,0,1,0,0,1,0
14609,376.866,3,0.4,-213.5574,2016,6,17,0,0,0,1,0,1,0,0,0,0,1
90045,282.84,4,0.0,19.7988,2016,5,16,0,0,1,0,1,0,0,0,0,1,0
75220,307.314,3,0.3,-39.5118,2017,6,29,1,0,0,0,1,0,0,0,0,0,1
75220,409.9992,3,0.32,-96.4704,2017,6,29,1,0,0,0,1,0,0,1,0,0,0
2149,1628.82,9,0.0,260.6112,2014,10,14,1,0,0,0,1,0,0,0,1,0,0
98105,137.54,2,0.0,55.016,2014,11,18,0,0,0,1,0,1,0,0,0,1,0
98105,730.2,4,0.0,94.926,2014,11,18,0,0,0,1,0,1,0,0,0,0,1
98103,436.704,6,0.2,21.8352,2014,3,7,0,0,0,1,0,1,0,0,1,0,0
98103,481.568,2,0.2,54.1764,2014,3,7,0,0,0,1,0,1,0,0,1,0,0
90045,595.38,6,0.0,297.69,2016,11,26,0,0,0,1,1,0,0,0,0,1,0
10035,97.44,3,0.0,35.0784,2014,9,22,0,0,0,1,1,0,0,0,0,1,0
10035,579.528,4,0.1,83.7096,2014,9,22,0,0,0,1,1,0,0,0,1,0,0
90049,119.94,3,0.0,23.988,2017,11,16,0,0,0,1,1,0,0,0,0,1,0
90049,12.42,3,0.0,4.4712,2017,11,16,0,0,0,1,1,0,0,0,0,1,0
93309,41.6,4,0.0,14.144,2016,5,6,0,0,0,1,1,0,0,0,0,1,0
94122,201.04,8,0.0,54.2808,2017,12,13,0,0,0,1,1,0,0,0,0,1,0
77041,613.9992,3,0.32,-18.0588,2015,11,13,0,0,0,1,1,0,0,1,0,0,0
19140,30.336,4,0.2,9.48,2016,3,11,0,1,0,0,0,0,1,0,0,1,0
90045,242.136,3,0.2,12.1068,2016,10,21,0,0,0,1,1,0,0,0,1,0,0
90045,19.96,2,0.0,5.5888,2016,10,21,0,0,0,1,1,0,0,0,0,1,0
19143,273.568,2,0.2,-34.196,2014,11,5,0,0,0,1,1,0,0,0,0,1,0
54302,18.96,2,0.0,7.584,2016,9,22,0,0,0,1,0,1,0,0,0,1,0
10024,326.646,3,0.1,39.9234,2016,2,16,0,0,0,1,1,0,0,0,1,0,0
23666,500.24,13,0.0,145.0696,2014,8,20,0,0,0,1,0,1,0,0,1,0,0
90008,364.08,2,0.2,9.102,2017,11,24,0,1,0,0,1,0,0,0,0,0,1
90008,71.088,2,0.2,-1.7772,2017,11,24,0,1,0,0,1,0,0,0,0,0,1
60653,10.984,2,0.6,-7.9634,2014,11,11,0,0,0,1,1,0,0,0,0,1,0
60653,797.944,4,0.3,-56.996,2014,11,11,0,0,0,1,1,0,0,0,1,0,0
23223,292.1,2,0.0,58.42,2017,3,27,0,0,1,0,1,0,0,0,0,0,1
94109,1403.92,5,0.2,70.196,2016,10,31,0,0,0,1,0,1,0,0,1,0,0
33012,339.92,5,0.2,8.498,2016,11,24,0,0,0,1,0,0,1,1,0,0,0
78207,17.496,3,0.6,-10.0602,2014,7,26,0,0,0,1,1,0,0,0,0,1,0
7501,8.28,2,0.0,2.9808,2015,5,31,0,0,1,0,0,1,0,0,0,1,0
23666,149.9,5,0.0,40.473,2014,11,5,0,1,0,0,1,0,0,0,1,0,0
77070,1023.332,5,0.32,-30.098,2017,3,27,0,0,0,1,1,0,0,1,0,0,0
77070,600.558,3,0.3,-8.5794,2017,3,27,0,0,0,1,1,0,0,0,1,0,0
77070,211.246,2,0.3,-66.3916,2017,3,27,0,0,0,1,1,0,0,0,1,0,0
77070,107.772,2,0.3,-29.2524,2014,5,21,0,0,1,0,1,0,0,0,1,0,0
10024,7.38,1,0.0,2.1402,2015,7,18,0,0,1,0,1,0,0,0,0,1,0
33311,45.568,2,0.2,9.6832,2016,10,21,0,0,0,1,0,0,1,0,0,1,0
27604,194.848,4,0.2,12.178,2017,7,27,0,0,1,0,1,0,0,0,1,0,0
33710,173.208,7,0.2,45.4671,2015,6,8,0,0,0,1,0,1,0,0,0,1,0
