Postal Code,Sales,Quantity,Discount,Profit,Ship Mode_First Class,Ship Mode_Same Day,Ship Mode_Second Class,Ship Mode_Standard Class,Segment_Consumer,Segment_Corporate,Segment_Home Office,Sub-Category_Bookcases,Sub-Category_Chairs,Sub-Category_Furnishings,Sub-Category_Tables,Order Date,Week,Quarter,Sales_Lag_1,Sales_Lag_2,Sales_Lag_3,Sales_Rolling_Mean_3,Sales_Rolling_Mean_7
94122,411.332,4,0.15,-4.8392,0,1,0,0,0,0,1,1,0,0,0,2014-11-28,48,4,218.352,419.136,102.018,349.6066666666666,267.4431428571429
10024,664.146,6,0.1,88.5528,0,0,1,0,1,0,0,0,1,0,0,2017-07-15,28,3,411.332,218.352,419.136,431.27666666666664,344.84228571428577
19140,3.312,1,0.2,0.6624,0,0,0,1,0,1,0,0,0,1,0,2017-11-02,44,4,664.146,411.332,218.352,359.5966666666666,261.6651428571429
94122,145.9,5,0.0,62.737,0,0,0,1,1,0,0,0,0,1,0,2015-10-08,41,4,3.312,664.146,411.332,271.1193333333333,280.59942857142863
19134,239.96,10,0.3,-10.284,0,0,0,1,0,1,0,0,1,0,0,2017-12-04,49,4,145.9,3.312,664.146,129.72400000000002,300.30542857142865
19134,54.768,2,0.2,6.846,0,0,0,1,0,1,0,0,0,1,0,2017-12-04,49,4,239.96,145.9,3.312,146.876,248.25285714285718
60653,181.986,2,0.3,-54.5958,0,0,0,1,1,0,0,0,1,0,0,2017-05-22,21,2,54.768,239.96,145.9,158.90466666666669,243.05771428571433
85705,455.97,6,0.5,-218.8656,0,0,0,1,0,1,0,0,0,0,1,2016-12-19,51,4,181.986,54.768,239.96,230.90800000000002,249.43457142857145
84020,25.16,2,0.0,10.5672,1,0,0,0,1,0,0,0,0,1,0,2017-09-07,36,3,455.97,181.986,54.768,221.03866666666667,158.15085714285718
77036,67.9932,1,0.32,-12.9987,0,0,0,1,0,1,0,1,0,0,0,2014-11-12,46,4,25.16,455.97,181.986,183.04106666666667,167.39102857142862
36116,10.16,2,0.0,3.4544,0,0,1,0,0,1,0,0,0,1,0,2017-10-02,40,4,67.9932,25.16,455.97,34.437733333333334,147.99960000000004
39212,6.16,2,0.0,1.9712,0,0,0,1,0,1,0,0,0,1,0,2015-12-14,51,4,10.16,67.9932,25.16,28.1044,114.59960000000004
60610,89.768,1,0.3,-2.5648,0,1,0,0,0,0,1,0,1,0,0,2017-03-13,11,1,6.16,10.16,67.9932,35.36266666666666,119.59960000000004
91104,383.64,6,0.0,122.7648,0,0,0,1,1,0,0,0,0,1,0,2016-12-12,50,4,89.768,6.16,10.16,159.856,148.40731428571434
90004,243.92,5,0.2,-15.245,0,0,1,0,1,0,0,0,1,0,0,2017-09-09,36,3,383.64,89.768,6.16,239.10933333333332,118.11445714285718
20735,19.98,1,0.0,8.5914,0,0,0,1,0,0,1,0,0,1,0,2017-10-04,40,4,243.92,383.64,89.768,215.84666666666666,117.37445714285718
92037,6.16,2,0.0,1.9712,0,0,1,0,1,0,0,0,0,1,0,2014-12-15,51,4,19.98,243.92,383.64,90.02,108.54114285714289
8701,245.98,2,0.0,27.0578,0,0,1,0,0,1,0,0,1,0,0,2014-10-13,42,4,6.16,19.98,243.92,90.70666666666666,142.22971428571432
27405,17.088,2,0.2,1.068,0,0,0,1,0,1,0,0,0,1,0,2016-09-20,38,3,245.98,6.16,19.98,89.74266666666666,143.79085714285716
27405,98.392,1,0.2,-11.0691,0,0,0,1,0,1,0,0,1,0,0,2016-09-20,38,3,17.088,245.98,6.16,120.48666666666664,145.02285714285716
38109,19.52,2,0.2,5.368,0,0,0,1,0,1,0,0,0,1,0,2017-06-30,26,2,98.392,17.088,245.98,45.0,93.00571428571432
54601,201.96,2,0.0,50.49,0,0,0,1,0,1,0,0,1,0,0,2016-09-25,38,3,19.52,98.392,17.088,106.62400000000001,87.0114285714286
54601,68.64,11,0.0,17.16,0,0,0,1,0,1,0,0,0,1,0,2016-09-25,38,3,201.96,19.52,98.392,96.70666666666666,93.96285714285716
98115,6.16,2,0.0,2.9568,0,0,1,0,0,0,1,0,0,1,0,2014-09-29,40,3,68.64,201.96,19.52,92.25333333333334,93.96285714285717
98115,2348.82,9,0.0,399.2994,0,0,1,0,0,0,1,0,0,0,1,2014-09-29,40,3,6.16,68.64,201.96,807.8733333333334,394.3685714285715
33180,273.552,3,0.2,-13.6776,0,0,0,1,0,1,0,0,1,0,0,2017-06-26,26,2,2348.82,6.16,68.64,876.1773333333335,431.00628571428575
19143,815.292,9,0.4,-339.705,0,0,1,0,0,0,1,0,0,0,1,2016-08-21,33,3,273.552,2348.82,6.16,1145.8880000000001,533.4205714285715
23320,1256.22,6,0.0,75.3732,0,0,0,1,1,0,0,0,0,0,1,2014-02-11,7,1,815.292,273.552,2348.82,781.6880000000001,710.092
48126,60.84,3,0.0,23.1192,0,0,0,1,0,1,0,0,0,1,0,2017-03-26,12,1,1256.22,815.292,273.552,710.784,689.932
92024,1325.76,6,0.2,149.148,0,0,0,1,1,0,0,0,1,0,0,2014-12-21,51,4,60.84,1256.22,815.292,880.9399999999999,869.5205714285714
92024,572.16,3,0.2,35.76,0,0,0,1,1,0,0,0,1,0,0,2014-12-21,51,4,1325.76,60.84,1256.22,652.92,950.3777142857143
31907,7.04,4,0.0,3.0976,0,0,1,0,0,0,1,0,0,1,0,2016-04-01,13,2,572.16,1325.76,60.84,634.9866666666667,615.8377142857144
7960,74.45,5,0.0,20.1015,0,0,0,1,0,1,0,0,0,1,0,2017-04-14,15,2,7.04,572.16,1325.76,217.88333333333333,587.3945714285713
22304,192.22,14,0.0,69.1992,0,0,0,1,0,1,0,0,0,1,0,2015-01-04,1,1,74.45,7.04,572.16,91.23666666666668,498.38428571428574
92307,1194.165,5,0.15,210.735,0,0,1,0,0,1,0,1,0,0,0,2017-07-17,29,3,192.22,74.45,7.04,486.945,489.51928571428573
97301,377.45,5,0.5,-264.215,1,0,0,0,0,0,1,0,0,0,1,2016-12-18,50,4,1194.165,192.22,74.45,587.945,534.7492857142857
80013,21.44,2,0.2,7.504,0,0,0,1,0,0,1,0,0,1,0,2016-09-24,38,3,377.45,1194.165,192.22,531.0183333333333,348.4178571428571
83201,355.36,4,0.0,92.3936,0,0,1,0,1,0,0,0,0,1,0,2015-06-09,24,2,21.44,377.45,1194.165,251.41666666666666,317.44642857142856
60610,38.976,3,0.6,-50.6688,0,0,0,1,1,0,0,0,0,1,0,2014-12-29,1,4,355.36,21.44,377.45,138.592,322.00871428571423
32712,129.888,6,0.2,12.9888,0,1,0,0,1,0,0,0,0,1,0,2014-07-28,31,3,38.976,355.36,21.44,174.74133333333336,329.9284285714285
77070,275.058,3,0.3,-90.3762,0,0,0,1,0,0,1,0,1,0,0,2015-12-26,52,4,129.888,38.976,355.36,147.97400000000002,341.76242857142853
21215,542.94,3,0.0,141.1644,0,0,0,1,0,1,0,0,1,0,0,2015-12-10,50,4,275.058,129.888,38.976,315.96200000000005,248.7302857142857
94109,71.088,2,0.2,-1.7772,0,0,1,0,1,0,0,0,0,0,1,2016-05-05,18,2,542.94,275.058,129.888,296.362,204.96428571428572
43302,136.53,1,0.4,-52.3365,0,0,0,1,1,0,0,0,0,0,1,2014-12-14,50,4,71.088,542.94,275.058,250.186,221.40571428571428
10024,79.44,3,0.0,30.1872,0,0,0,1,1,0,0,0,0,1,0,2015-05-08,19,2,136.53,71.088,542.94,95.68599999999999,181.98857142857145
10024,127.764,2,0.1,21.294,0,0,0,1,1,0,0,0,1,0,0,2015-05-08,19,2,79.44,136.53,71.088,114.57799999999999,194.67257142857142
53711,459.92,4,0.0,41.3928,0,0,0,1,1,0,0,1,0,0,0,2017-12-08,49,4,127.764,79.44,136.53,222.37466666666668,241.82
6460,638.82,9,0.0,185.2578,1,0,0,0,0,1,0,1,0,0,0,2017-06-29,26,2,459.92,127.764,79.44,408.83466666666664,293.78600000000006
6460,25.16,2,0.0,8.5544,1,0,0,0,0,1,0,0,0,1,0,2017-06-29,26,2,638.82,459.92,127.764,374.6333333333334,219.8174285714286
90049,19.3,2,0.0,5.79,0,0,0,1,1,0,0,0,0,1,0,2014-01-20,4,1,25.16,638.82,459.92,227.76,212.41914285714287
94533,26.48,1,0.0,10.0624,1,0,0,0,0,1,0,0,0,1,0,2017-03-28,13,1,19.3,25.16,638.82,23.64666666666663,196.6977142857143
94533,21.56,7,0.0,6.8992,1,0,0,0,0,1,0,0,0,1,0,2017-03-28,13,1,26.48,19.3,25.16,22.44666666666663,188.42914285714286
60089,355.455,3,0.5,-184.8366,0,0,0,1,1,0,0,0,0,0,1,2014-05-30,22,2,21.56,26.48,19.3,134.4983333333333,220.9564285714286
40475,866.4,4,0.0,225.264,0,0,0,1,1,0,0,0,1,0,0,2016-02-03,5,1,355.455,21.56,26.48,414.47166666666664,279.02500000000003
27604,46.152,3,0.2,12.1149,0,0,0,1,1,0,0,0,0,1,0,2015-08-11,33,3,866.4,355.455,21.56,422.6689999999999,194.35814285714287
92630,54.92,4,0.0,19.7712,1,0,0,0,1,0,0,0,0,1,0,2017-08-12,32,3,46.152,866.4,355.455,322.49066666666664,198.6095714285714
11561,1448.82,10,0.1,209.274,1,0,0,0,0,1,0,0,1,0,0,2015-11-03,45,4,54.92,46.152,866.4,516.6306666666666,402.82671428571433
90032,14.91,3,0.0,4.6221,0,0,0,1,0,1,0,0,0,1,0,2015-09-24,39,3,1448.82,54.92,46.152,506.21666666666664,401.1738571428572
90036,638.288,7,0.2,-31.9144,0,0,0,1,1,0,0,0,1,0,0,2016-04-12,15,2,14.91,1448.82,54.92,700.6726666666667,489.27785714285716
90008,112.648,1,0.2,11.2648,0,0,0,1,1,0,0,0,1,0,0,2014-11-11,46,4,638.288,14.91,1448.82,255.28199999999993,454.59114285714287
97477,217.764,6,0.7,-384.7164,0,0,0,1,1,0,0,1,0,0,0,2017-10-02,40,4,112.648,638.288,14.91,322.8999999999999,361.9288571428571
32216,12.32,5,0.2,1.848,0,0,1,0,0,1,0,0,0,1,0,2017-04-10,15,2,217.764,112.648,638.288,114.24399999999993,357.0957142857143
93309,72.784,1,0.2,0.0,1,0,0,0,1,0,0,0,1,0,0,2017-09-29,39,3,12.32,217.764,112.648,100.95599999999995,359.6477142857143
93309,51.75,1,0.0,15.525,1,0,0,0,1,0,0,0,0,1,0,2017-09-29,39,3,72.784,12.32,217.764,45.61799999999993,160.06628571428573
10011,117.36,4,0.0,36.3816,0,0,1,0,1,0,0,0,0,1,0,2014-09-29,40,3,51.75,72.784,12.32,80.63133333333326,174.70200000000003
60610,421.372,2,0.3,-6.0196,0,0,1,0,1,0,0,0,1,0,0,2014-08-20,34,3,117.36,51.75,72.784,196.82733333333326,143.71400000000003
75220,205.9992,3,0.32,-27.2646,0,0,0,1,0,1,0,1,0,0,0,2017-11-13,46,4,421.372,117.36,51.75,248.24373333333327,157.04988571428575
37421,132.224,4,0.2,-18.1808,0,0,0,1,0,1,0,0,0,1,0,2016-02-06,5,1,205.9992,421.372,117.36,253.1983999999999,144.82988571428575
92037,91.96,2,0.0,15.6332,0,0,0,1,0,1,0,0,0,1,0,2015-03-22,12,1,132.224,205.9992,421.372,143.39439999999993,156.2070285714286
94122,285.48,5,0.2,-10.7055,0,0,0,1,0,1,0,0,0,0,1,2017-05-12,19,2,91.96,132.224,205.9992,169.88799999999992,186.59217142857145
10035,90.801,1,0.1,14.1246,0,0,1,0,0,0,1,0,1,0,0,2017-09-03,35,3,285.48,91.96,132.224,156.08033333333324,192.17088571428576
10035,181.764,2,0.1,-8.0784,0,0,1,0,0,0,1,0,1,0,0,2017-09-03,35,3,90.801,285.48,91.96,186.01499999999996,201.3714571428572
47374,581.96,2,0.0,104.7528,0,0,0,1,1,0,0,0,0,0,1,2016-12-03,48,4,181.764,90.801,285.48,284.84166666666664,224.31260000000003
47374,29.98,1,0.0,8.0946,0,0,0,1,1,0,0,0,1,0,0,2016-12-03,48,4,581.96,181.764,90.801,264.5679999999999,199.16700000000006
28027,363.92,5,0.2,0.0,0,0,0,1,1,0,0,0,1,0,0,2016-07-21,29,3,29.98,581.96,181.764,325.28666666666663,232.26642857142863
22204,47.98,2,0.0,11.0354,0,0,1,0,0,0,1,0,0,1,0,2015-09-22,39,3,363.92,29.98,581.96,147.29333333333327,225.98357142857148
92105,80.96,4,0.0,29.1456,0,0,0,1,1,0,0,0,0,1,0,2015-11-17,47,4,47.98,363.92,29.98,164.2866666666666,196.7664285714286
92105,225.568,2,0.2,2.8196,0,0,0,1,1,0,0,0,1,0,0,2015-11-17,47,4,80.96,47.98,363.92,118.16933333333327,216.01885714285717
92105,36.6,3,0.0,15.372,0,0,0,1,1,0,0,0,0,1,0,2015-11-17,47,4,225.568,80.96,47.98,114.37599999999992,195.2811428571429
55113,29.22,3,0.0,12.8568,0,0,0,1,0,0,1,0,0,1,0,2015-11-10,46,4,36.6,225.568,80.96,97.12933333333326,116.31828571428575
75220,14.76,5,0.6,-11.439,0,0,0,1,0,1,0,0,0,1,0,2015-08-05,32,3,29.22,36.6,225.568,26.859999999999925,114.14400000000003
94521,239.666,2,0.15,14.098,0,0,1,0,1,0,0,1,0,0,0,2017-09-03,35,3,14.76,29.22,36.6,94.54866666666659,96.3934285714286
72032,301.96,2,0.0,45.294,0,0,0,1,1,0,0,0,0,0,1,2015-11-01,44,4,239.666,14.76,29.22,185.4619999999999,132.67628571428574
6450,1133.35,5,0.0,294.671,0,0,1,0,0,1,0,0,1,0,0,2014-08-05,32,3,301.96,239.666,14.76,558.3253333333332,283.0177142857143
82001,1603.136,4,0.2,100.196,0,0,0,1,0,0,1,0,1,0,0,2016-11-07,45,4,1133.35,301.96,239.666,1012.8153333333333,479.81314285714285
92804,1293.488,7,0.2,80.843,0,1,0,0,0,1,0,0,0,0,1,2016-06-14,24,2,1603.136,1133.35,301.96,1343.3246666666666,659.3685714285714
47401,127.95,3,0.0,21.7515,0,0,0,1,1,0,0,0,0,1,0,2016-09-24,38,3,1293.488,1603.136,1133.35,1008.1913333333332,673.472857142857
92105,801.568,2,0.2,50.098,0,0,0,1,0,1,0,0,1,0,0,2016-09-18,37,3,127.95,1293.488,1603.136,741.002,785.8739999999999
92105,885.528,9,0.2,-99.6219,0,0,0,1,0,1,0,0,1,0,0,2016-09-18,37,3,801.568,127.95,1293.488,605.0153333333333,878.1400000000001
94109,28.28,2,0.0,7.3528,0,0,1,0,0,1,0,0,0,1,0,2016-03-13,10,1,885.528,801.568,127.95,571.7919999999999,839.0428571428572
47374,71.12,4,0.0,22.0472,0,0,0,1,1,0,0,0,0,1,0,2016-04-03,13,2,28.28,885.528,801.568,328.30933333333326,687.2957142857142
7090,31.56,3,0.0,10.4148,0,0,0,1,0,1,0,0,0,1,0,2016-11-27,47,4,71.12,28.28,885.528,43.65333333333326,462.7848571428572
95123,14.52,3,0.0,5.6628,0,0,0,1,0,1,0,0,0,1,0,2016-12-02,48,4,31.56,71.12,28.28,39.06666666666659,280.0751428571429
10035,199.764,2,0.1,8.8784,0,0,0,1,1,0,0,0,1,0,0,2015-09-17,38,3,14.52,31.56,71.12,81.94799999999992,290.3342857142857
10035,2003.92,5,0.2,-25.049,0,0,0,1,1,0,0,1,0,0,0,2015-09-17,38,3,199.764,14.52,31.56,739.4013333333332,462.0988571428571
10011,313.176,2,0.4,-120.0508,0,0,1,0,0,1,0,0,0,0,1,2016-11-26,47,4,2003.92,199.764,14.52,838.9533333333333,380.3342857142857
35601,1215.92,8,0.0,316.1392,0,0,0,1,0,1,0,0,0,0,1,2014-04-08,15,2,313.176,2003.92,199.764,1177.6719999999998,549.9971428571429
72701,8.92,4,0.0,3.9248,0,0,0,1,0,1,0,0,0,1,0,2014-10-11,41,4,1215.92,313.176,2003.92,512.6719999999999,541.1114285714286
19120,87.21,3,0.5,-45.3492,1,0,0,0,1,0,0,1,0,0,0,2017-07-07,27,3,8.92,1215.92,313.176,437.3499999999999,549.0614285714286
98103,25.4,5,0.0,8.636,0,1,0,0,0,0,1,0,0,1,0,2016-07-04,27,3,87.21,8.92,1215.92,40.50999999999985,550.6157142857144
90036,6.28,1,0.0,2.6376,0,0,0,1,0,1,0,0,0,1,0,2014-08-25,35,3,25.4,87.21,8.92,39.629999999999846,522.9751428571429
19601,23.968,2,0.2,7.7896,0,0,1,0,0,1,0,0,0,1,0,2014-11-11,46,4,6.28,25.4,87.21,18.54933333333318,240.12485714285717
19601,521.96,4,0.5,-250.5408,0,0,1,0,0,1,0,1,0,0,0,2014-11-11,46,4,23.968,6.28,25.4,184.06933333333322,269.9511428571429
94109,770.352,3,0.2,77.0352,0,0,1,0,0,1,0,0,1,0,0,2016-03-12,10,1,521.96,23.968,6.28,438.75999999999993,206.29857142857145
90045,21.12,4,0.0,6.5472,0,0,1,0,0,1,0,0,0,1,0,2017-02-09,6,1,770.352,521.96,23.968,437.8106666666665,208.0414285714286
92105,43.02,3,0.0,15.4872,1,0,0,0,1,0,0,0,0,1,0,2014-07-20,29,3,21.12,770.352,521.96,278.1639999999998,201.72857142857148
10024,240.784,1,0.2,30.098,0,0,0,1,1,0,0,1,0,0,0,2017-02-06,6,1,43.02,21.12,770.352,101.64133333333318,232.49771428571435
74133,429.9,5,0.0,111.774,0,0,0,1,0,0,1,0,0,0,1,2014-09-07,36,3,240.784,43.02,21.12,237.90133333333316,293.0148571428572
74133,161.96,2,0.0,45.3488,0,0,0,1,0,0,1,0,1,0,0,2014-09-07,36,3,429.9,240.784,43.02,277.54799999999983,312.728
39401,185.58,6,0.0,76.0878,0,0,0,1,1,0,0,0,0,1,0,2016-07-19,29,3,161.96,429.9,240.784,259.14666666666653,264.6737142857143
39401,504.9,5,0.0,126.225,0,0,0,1,1,0,0,1,0,0,0,2016-07-19,29,3,185.58,161.96,429.9,284.14666666666653,226.752
90049,184.752,3,0.2,-20.7846,0,0,0,1,1,0,0,0,1,0,0,2017-09-15,37,3,504.9,185.58,161.96,291.74399999999986,250.12800000000001
43229,458.43,5,0.3,-137.529,0,1,0,0,0,1,0,0,1,0,0,2016-12-11,49,4,184.752,504.9,185.58,382.6939999999999,309.4722857142857
43229,328.59,3,0.4,-147.8655,0,1,0,0,0,1,0,0,0,0,1,2016-12-11,49,4,458.43,184.752,504.9,323.9239999999998,322.016
83605,338.352,3,0.2,4.2294,0,0,0,1,0,1,0,0,1,0,0,2014-12-10,50,4,328.59,458.43,184.752,375.1239999999998,308.9377142857143
85023,87.96,3,0.2,7.6965,0,0,0,1,0,1,0,0,0,1,0,2014-12-13,50,4,338.352,328.59,458.43,251.63399999999982,298.36628571428577
90004,19.76,4,0.0,8.2992,0,0,0,1,1,0,0,0,0,1,0,2017-09-07,36,3,87.96,338.352,328.59,148.6906666666665,274.67771428571433
12180,109.764,2,0.1,8.5372,0,0,0,1,1,0,0,0,1,0,0,2015-11-02,45,4,19.76,87.96,338.352,72.4946666666665,218.22971428571432
29501,127.95,3,0.0,21.7515,1,0,0,0,0,1,0,0,0,1,0,2017-04-01,13,2,109.764,19.76,87.96,85.82466666666653,210.1151428571429
90049,91.96,2,0.0,15.6332,0,0,0,1,0,1,0,0,0,1,0,2014-04-06,14,2,127.95,109.764,19.76,109.89133333333318,157.76228571428572
90049,33.11,7,0.0,12.9129,0,0,0,1,0,1,0,0,0,1,0,2014-04-06,14,2,91.96,127.95,109.764,84.33999999999985,115.55085714285717
33142,239.24,1,0.2,23.924,0,1,0,0,1,0,0,0,1,0,0,2017-07-06,27,3,33.11,91.96,127.95,121.43666666666651,101.39200000000004
3060,21.12,4,0.0,6.5472,0,0,0,1,0,1,0,0,0,1,0,2016-12-25,51,4,239.24,33.11,91.96,97.8233333333332,91.8434285714286
90036,15.24,3,0.0,5.1816,0,0,0,1,0,0,1,0,0,1,0,2015-12-14,51,4,21.12,239.24,33.11,91.86666666666652,91.19771428571433
40324,42.6,3,0.0,16.614,0,0,0,1,1,0,0,0,0,1,0,2016-09-04,35,3,15.24,21.12,239.24,26.31999999999985,81.60285714285716
85635,14.368,2,0.2,3.9512,0,0,0,1,1,0,0,0,0,1,0,2016-02-04,5,1,42.6,15.24,21.12,24.06933333333318,65.37685714285718
37918,314.352,3,0.2,-35.3646,0,0,1,0,0,1,0,0,1,0,0,2017-05-19,20,2,14.368,42.6,15.24,123.77333333333318,97.14714285714288
85705,238.152,3,0.2,89.307,0,0,0,1,0,1,0,0,0,1,0,2015-09-03,36,3,314.352,14.368,42.6,188.95733333333317,126.43885714285716
55407,692.94,3,0.0,173.235,0,0,0,1,0,0,1,0,0,0,1,2016-06-09,23,2,238.152,314.352,14.368,415.14799999999985,191.25314285714288
43130,28.0,4,0.2,7.7,0,0,1,0,0,0,1,0,0,1,0,2016-09-23,38,3,692.94,238.152,314.352,319.6973333333332,192.23600000000005
90712,518.272,8,0.2,-97.176,0,0,0,1,0,0,1,0,1,0,0,2017-05-20,20,2,28.0,692.94,238.152,413.0706666666665,264.0977142857143
90712,6.98,1,0.0,3.3504,0,0,0,1,0,0,1,0,0,1,0,2017-05-20,20,2,518.272,28.0,692.94,184.4173333333332,259.0091428571429
10011,191.82,3,0.0,61.3824,0,0,0,1,1,0,0,0,0,1,0,2016-09-01,35,3,6.98,518.272,28.0,239.02399999999986,284.3594285714286
79424,25.16,5,0.6,-11.322,0,1,0,0,1,0,0,0,0,1,0,2014-02-18,8,1,191.82,6.98,518.272,74.65333333333318,243.04628571428572
92627,29.22,3,0.0,12.8568,0,0,0,1,1,0,0,0,0,1,0,2015-12-14,51,4,25.16,191.82,6.98,82.0666666666665,213.19885714285718
10035,272.646,3,0.1,18.1764,0,0,0,1,1,0,0,0,1,0,0,2017-09-20,38,3,29.22,25.16,191.82,109.00866666666651,153.1568571428572
10035,80.991,1,0.1,8.0991,0,0,0,1,1,0,0,0,1,0,0,2017-09-20,38,3,272.646,29.22,25.16,127.61899999999984,160.72700000000006
10035,2254.41,5,0.1,375.735,0,0,0,1,1,0,0,0,1,0,0,2017-09-20,38,3,80.991,272.646,29.22,869.3489999999998,408.74671428571435
19143,314.532,2,0.4,-83.8752,1,0,0,0,0,0,1,0,0,0,1,2017-08-22,34,3,2254.41,80.991,272.646,883.3109999999998,452.6827142857143
44134,1474.802,7,0.3,-21.0686,0,0,0,1,1,0,0,0,1,0,0,2016-11-12,45,4,314.532,2254.41,80.991,1347.9146666666663,635.9658571428572
44134,1537.074,9,0.3,0.0,0,0,0,1,1,0,0,0,1,0,0,2016-11-12,45,4,1474.802,314.532,2254.41,1108.8026666666665,851.9535714285714
44134,449.372,2,0.3,-12.8392,0,0,0,1,1,0,0,0,1,0,0,2016-11-12,45,4,1537.074,1474.802,314.532,1153.749333333333,911.9752857142857
97477,409.216,8,0.2,61.3824,0,0,0,1,0,1,0,0,0,1,0,2017-09-19,38,3,449.372,1537.074,1474.802,798.554,931.4852857142857
97477,72.588,2,0.7,-128.2388,0,0,0,1,0,1,0,1,0,0,0,2017-09-19,38,3,409.216,449.372,1537.074,310.3919999999999,930.2848571428573
10009,327.996,6,0.1,54.666,0,0,0,1,1,0,0,0,1,0,0,2016-03-31,13,1,72.588,409.216,449.372,269.93333333333317,655.0828571428572
10011,767.214,14,0.1,161.9674,0,0,0,1,0,0,1,0,1,0,0,2014-12-27,52,4,327.996,72.588,409.216,389.2659999999999,719.7517142857143
90045,161.28,2,0.2,12.096,1,0,0,0,0,1,0,0,0,0,1,2016-08-16,33,3,767.214,327.996,72.588,418.8299999999999,532.1057142857144
94110,205.666,2,0.15,-12.098,0,0,0,1,1,0,0,1,0,0,0,2014-03-30,13,1,161.28,767.214,327.996,378.0533333333332,341.9045714285715
90805,340.704,6,0.2,-34.0704,1,0,0,0,0,1,0,0,1,0,0,2017-12-28,52,4,205.666,161.28,767.214,235.8833333333332,326.3805714285715
31907,354.9,5,0.0,88.725,1,0,0,0,1,0,0,1,0,0,0,2016-04-08,14,2,340.704,205.666,161.28,300.42333333333323,318.6211428571429
94110,1198.33,10,0.15,70.49,0,0,1,0,0,0,1,1,0,0,0,2014-03-18,12,1,354.9,340.704,205.666,631.3113333333332,479.4414285714286
19120,51.968,2,0.2,10.3936,1,0,0,0,0,1,0,0,0,1,0,2017-04-20,16,2,1198.33,354.9,340.704,535.0659999999999,440.00885714285715
19120,42.408,3,0.2,9.5418,1,0,0,0,0,1,0,0,0,1,0,2017-04-20,16,2,51.968,1198.33,354.9,430.9019999999999,336.4651428571429
33801,4.992,3,0.2,1.3728,1,0,0,0,0,1,0,0,0,1,0,2014-03-19,12,1,42.408,51.968,1198.33,33.122666666666596,314.13828571428576
33801,20.016,3,0.2,5.5044,1,0,0,0,0,1,0,0,0,1,0,2014-03-19,12,1,4.992,42.408,51.968,22.471999999999923,287.61685714285716
97206,403.92,5,0.2,25.245,1,0,0,0,0,0,1,0,1,0,0,2016-12-11,49,4,20.016,4.992,42.408,142.9759999999999,296.6477142857143
10035,799.56,9,0.0,207.8856,0,0,0,1,1,0,0,0,0,1,0,2016-12-24,51,4,403.92,20.016,4.992,407.8319999999999,360.17057142857146
92307,563.92,5,0.2,7.049,0,0,0,1,1,0,0,0,1,0,0,2016-12-16,50,4,799.56,403.92,20.016,589.1333333333332,269.54057142857147
43302,7.712,2,0.2,1.7352,1,0,0,0,0,0,1,0,0,1,0,2017-12-01,48,4,563.92,799.56,403.92,457.0639999999999,263.21828571428574
77095,56.686,1,0.3,-14.5764,0,0,1,0,1,0,0,0,1,0,0,2016-10-20,42,4,7.712,563.92,799.56,209.43933333333325,265.25800000000004
98103,65.94,3,0.0,22.4196,0,0,0,1,0,1,0,0,0,1,0,2017-08-18,33,3,56.686,7.712,563.92,43.44599999999992,273.96485714285717
10035,68.16,3,0.0,27.9456,0,0,0,1,0,1,0,0,0,1,0,2015-11-28,48,4,65.94,56.686,7.712,63.59533333333326,280.84257142857143
37075,72.704,4,0.2,19.0848,0,0,0,1,1,0,0,0,0,1,0,2017-12-23,51,4,68.16,65.94,56.686,68.93466666666659,233.526
97206,66.294,1,0.7,-103.8606,0,0,0,1,1,0,0,1,0,0,0,2015-10-05,41,4,72.704,68.16,65.94,69.05266666666658,128.7737142857143
97206,291.168,4,0.2,-14.5584,0,0,0,1,1,0,0,0,1,0,0,2015-10-05,41,4,66.294,72.704,68.16,143.38866666666658,89.80914285714289
98105,177.568,2,0.2,8.8784,0,1,0,0,1,0,0,0,1,0,0,2017-09-11,37,3,291.168,66.294,72.704,178.34333333333325,114.07428571428575
95123,166.5,3,0.0,21.645,0,0,0,1,1,0,0,0,0,1,0,2015-12-12,50,4,177.568,291.168,66.294,211.74533333333326,129.76200000000003
3301,247.44,8,0.0,101.4504,0,0,1,0,0,1,0,0,0,1,0,2017-05-28,21,2,166.5,177.568,291.168,197.16933333333327,155.69057142857147
98105,22.14,3,0.0,6.4206,0,0,0,1,0,0,1,0,0,1,0,2015-11-20,47,4,247.44,166.5,177.568,145.35999999999993,149.11628571428574
47201,6.24,3,0.0,2.6208,0,0,0,1,1,0,0,0,0,1,0,2017-05-29,22,2,22.14,247.44,166.5,91.93999999999994,139.6214285714286
36116,21.36,8,0.0,8.1168,0,0,0,1,0,1,0,0,0,1,0,2015-09-08,37,3,6.24,22.14,247.44,16.579999999999924,133.20228571428575
94601,1159.056,9,0.2,43.4646,0,0,0,1,0,1,0,0,1,0,0,2017-12-02,48,4,21.36,6.24,22.14,395.5519999999999,257.18628571428576
98105,12.42,3,0.0,4.4712,0,0,1,0,1,0,0,0,0,1,0,2016-07-17,28,3,1159.056,21.36,6.24,397.6119999999999,233.59371428571436
98105,24.75,5,0.0,10.89,0,0,1,0,1,0,0,0,0,1,0,2016-07-17,28,3,12.42,1159.056,21.36,398.74199999999996,213.34371428571436
